Year,Category,Full Name,Movie,Win
2013,Best Performance by an Actor in a Motion Picture - Drama,Robert Redford,All Is Lost,FALSE
2013,Best Performance by an Actor in a Motion Picture - Drama,Chiwetel Ejiofor,12 Years a Slave,FALSE
2013,Best Performance by an Actor in a Motion Picture - Drama,Tom Hanks,Captain Phillips,FALSE
2013,Best Performance by an Actor in a Motion Picture - Drama,Idris Elba,Mandela: Long Walk to Freedom,FALSE
2013,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Leonardo DiCaprio,"Wolf of Wall Street, The",TRUE
2013,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Christian Bale,American Hustle,FALSE
2013,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Bruce Dern,Nebraska,FALSE
2013,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Oscar Isaac,Inside Llewyn Davis,FALSE
2013,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Joaquin Phoenix,Her,FALSE
2013,Best Performance by an Actor in a Supporting Role in any Motion Picture,Jared Leto,Dallas Buyers Club,TRUE
2013,Best Performance by an Actor in a Supporting Role in any Motion Picture,Michael Fassbender,12 Years a Slave,FALSE
2013,Best Performance by an Actor in a Supporting Role in any Motion Picture,Barkhad Abdi,Captain Phillips,FALSE
2013,Best Performance by an Actor in a Supporting Role in any Motion Picture,Daniel Brühl,Rush,FALSE
2013,Best Performance by an Actor in a Supporting Role in any Motion Picture,Bradley Cooper,American Hustle,FALSE
2013,Best Performance by an Actress in a Motion Picture - Drama,Cate Blanchett,Blue Jasmine,TRUE
2013,Best Performance by an Actress in a Motion Picture - Drama,Sandra Bullock,Gravity,FALSE
2013,Best Performance by an Actress in a Motion Picture - Drama,Judi Dench,Philomena,FALSE
2013,Best Performance by an Actress in a Motion Picture - Drama,Kate Winslet,Labor Day,FALSE
2013,Best Performance by an Actress in a Motion Picture - Drama,Emma Thompson,Saving Mr. Banks,FALSE
2013,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Amy Adams,American Hustle,TRUE
2013,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Julia Louis-Dreyfus,Enough Said,FALSE
2013,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Greta Gerwig,Frances Ha,FALSE
2013,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Meryl Streep,August: Osage County,FALSE
2013,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Julie Delpy,Before Midnight,FALSE
2013,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jennifer Lawrence,American Hustle,TRUE
2013,Best Performance by an Actress in a Supporting Role in any Motion Picture,Sally Hawkins,Blue Jasmine,FALSE
2013,Best Performance by an Actress in a Supporting Role in any Motion Picture,Lupita Nyong'o,12 Years a Slave,FALSE
2013,Best Performance by an Actress in a Supporting Role in any Motion Picture,June Squibb,Nebraska,FALSE
2013,Best Performance by an Actress in a Supporting Role in any Motion Picture,Julia Roberts,August: Osage County,FALSE
2014,Best Director - Motion Picture,Richard Linklater,Boyhood,TRUE
2014,Best Director - Motion Picture,Alejandro González Iñárritu,Birdman,FALSE
2014,Best Director - Motion Picture,David Fincher,Gone Girl,FALSE
2014,Best Director - Motion Picture,Wes Anderson,"Grand Budapest Hotel, The",FALSE
2014,Best Director - Motion Picture,Ava DuVernay,Selma,FALSE
2014,Best Motion Picture - Drama,Richard Linklater,Boyhood,TRUE
2014,Best Motion Picture - Drama,Morten Tyldum,The Imitation Game,FALSE
2014,Best Motion Picture - Drama,Ava DuVernay,Selma,FALSE
2014,Best Motion Picture - Drama,Bennett Miller,Foxcatcher,FALSE
2014,Best Motion Picture - Drama,James Marsh,The Theory of Everything,FALSE
2014,Best Motion Picture - Musical or Comedy,Wes Anderson,"Grand Budapest Hotel, The",TRUE
2014,Best Motion Picture - Musical or Comedy,Rob Marshall,Into the Woods,FALSE
2014,Best Motion Picture - Musical or Comedy,Theodore Melfi,St. Vincent,FALSE
2014,Best Motion Picture - Musical or Comedy,Matthew Warchus,Pride,FALSE
2014,Best Motion Picture - Musical or Comedy,Alejandro González Iñárritu,Birdman,FALSE
2014,Best Performance by an Actor in a Motion Picture - Drama,Eddie Redmayne,The Theory of Everything,TRUE
2014,Best Performance by an Actor in a Motion Picture - Drama,Steve Carell,Foxcatcher,FALSE
2014,Best Performance by an Actor in a Motion Picture - Drama,Jake Gyllenhaal,Nightcrawler,FALSE
2014,Best Performance by an Actor in a Motion Picture - Drama,Benedict Cumberbatch,The Imitation Game,FALSE
2014,Best Performance by an Actor in a Motion Picture - Drama,David Oyelowo,Selma,FALSE
2014,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Michael Keaton,Birdman,TRUE
2014,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Ralph Fiennes,"Grand Budapest Hotel, The",FALSE
2014,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Christoph Waltz,Big Eyes,FALSE
2014,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Bill Murray,St. Vincent,FALSE
2014,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Joaquin Phoenix,Inherent Vice,FALSE
2014,Best Performance by an Actor in a Supporting Role in any Motion Picture,J.K. Simmons,Whiplash,TRUE
2014,Best Performance by an Actor in a Supporting Role in any Motion Picture,Mark Ruffalo,Foxcatcher,FALSE
2014,Best Performance by an Actor in a Supporting Role in any Motion Picture,Robert Duvall,"Judge, The",FALSE
2014,Best Performance by an Actor in a Supporting Role in any Motion Picture,Ethan Hawke,Boyhood,FALSE
2014,Best Performance by an Actor in a Supporting Role in any Motion Picture,Edward Norton,Birdman,FALSE
2014,Best Performance by an Actress in a Motion Picture - Drama,Julianne Moore,Still Alice,TRUE
2014,Best Performance by an Actress in a Motion Picture - Drama,Jennifer Aniston,Cake,FALSE
2014,Best Performance by an Actress in a Motion Picture - Drama,Felicity Jones,The Theory of Everything,FALSE
2014,Best Performance by an Actress in a Motion Picture - Drama,Rosamund Pike,Gone Girl,FALSE
2014,Best Performance by an Actress in a Motion Picture - Drama,Reese Witherspoon,Wild,FALSE
2014,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Amy Adams,Big Eyes,TRUE
2014,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Emily Blunt,Into the Woods,FALSE
2014,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Helen Mirren,"Hundred-Foot Journey, The",FALSE
2014,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Julianne Moore,Maps To The Stars,FALSE
2014,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Quvenzhané Wallis,Annie (2014),FALSE
2014,Best Performance by an Actress in a Supporting Role in any Motion Picture,Patricia Arquette,Boyhood,TRUE
2014,Best Performance by an Actress in a Supporting Role in any Motion Picture,Emma Stone,Birdman,FALSE
2014,Best Performance by an Actress in a Supporting Role in any Motion Picture,Keira Knightley,The Imitation Game,FALSE
2014,Best Performance by an Actress in a Supporting Role in any Motion Picture,Meryl Streep,Into the Woods,FALSE
2014,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jessica Chastain,A Most Violent Year,FALSE
2015,Best Director - Motion Picture,Alejandro González Iñárritu,The Revenant,TRUE
2015,Best Director - Motion Picture,Ridley Scott,The Martian,FALSE
2015,Best Director - Motion Picture,Todd Haynes,Carol,FALSE
2015,Best Director - Motion Picture,George Miller,Mad Max: Fury Road,FALSE
2015,Best Director - Motion Picture,Tom McCarthy,Spotlight,FALSE
2015,Best Motion Picture - Drama,Alejandro González Iñárritu,The Revenant,TRUE
2015,Best Motion Picture - Drama,Todd Haynes,Carol,FALSE
2015,Best Motion Picture - Drama,George Miller,Mad Max: Fury Road,FALSE
2015,Best Motion Picture - Drama,Lenny Abrahamson,Room,FALSE
2015,Best Motion Picture - Drama,Tom McCarthy,Spotlight,FALSE
2015,Best Motion Picture - Musical or Comedy,Ridley Scott,The Martian,TRUE
2015,Best Motion Picture - Musical or Comedy,Paul Feig,Spy,FALSE
2015,Best Motion Picture - Musical or Comedy,Adam McKay,"Big Short, The",FALSE
2015,Best Motion Picture - Musical or Comedy,Judd Apatow,Trainwreck,FALSE
2015,Best Motion Picture - Musical or Comedy,David O. Russell,Joy,FALSE
2015,Best Performance by an Actor in a Motion Picture - Drama,Leonardo DiCaprio,The Revenant,TRUE
2015,Best Performance by an Actor in a Motion Picture - Drama,Will Smith,Concussion,FALSE
2015,Best Performance by an Actor in a Motion Picture - Drama,Michael Fassbender,Steve Jobs,FALSE
2015,Best Performance by an Actor in a Motion Picture - Drama,Eddie Redmayne,The Danish Girl,FALSE
2015,Best Performance by an Actor in a Motion Picture - Drama,Bryan Cranston,Trumbo,FALSE
2015,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Matt Damon,The Martian,TRUE
2015,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Al Pacino,Danny Collins,FALSE
2015,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Mark Ruffalo,Infinitely Polar Bear,FALSE
2015,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Christian Bale,"Big Short, The",FALSE
2015,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Steve Carell,"Big Short, The",FALSE
2015,Best Performance by an Actor in a Supporting Role in any Motion Picture,Sylvester Stallone,Creed,TRUE
2015,Best Performance by an Actor in a Supporting Role in any Motion Picture,Michael Shannon,99 Homes,FALSE
2015,Best Performance by an Actor in a Supporting Role in any Motion Picture,Idris Elba,Beasts of No Nation,FALSE
2015,Best Performance by an Actor in a Supporting Role in any Motion Picture,Mark Rylance,Bridge of Spies,FALSE
2015,Best Performance by an Actor in a Supporting Role in any Motion Picture,Paul Dano,Love & Mercy,FALSE
2015,Best Performance by an Actress in a Motion Picture - Drama,Brie Larson,Room,TRUE
2015,Best Performance by an Actress in a Motion Picture - Drama,Cate Blanchett,Carol,FALSE
2015,Best Performance by an Actress in a Motion Picture - Drama,Rooney Mara,Carol,FALSE
2015,Best Performance by an Actress in a Motion Picture - Drama,Alicia Vikander,The Danish Girl,FALSE
2015,Best Performance by an Actress in a Motion Picture - Drama,Saoirse Ronan,Brooklyn,FALSE
2015,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Jennifer Lawrence,Joy,TRUE
2015,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Maggie Smith,"Lady in the Van, The",FALSE
2015,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Amy Schumer,Trainwreck,FALSE
2015,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Lily Tomlin,Grandma,FALSE
2015,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Melissa McCarthy,Spy,FALSE
2015,Best Performance by an Actress in a Supporting Role in any Motion Picture,Kate Winslet,Steve Jobs,TRUE
2015,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jane Fonda,Youth,FALSE
2015,Best Performance by an Actress in a Supporting Role in any Motion Picture,Alicia Vikander,Ex Machina,FALSE
2015,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jennifer Jason Leigh,The Hateful Eight,FALSE
2015,Best Performance by an Actress in a Supporting Role in any Motion Picture,Helen Mirren,Trumbo,FALSE
2016,Best Director - Motion Picture,Damien Chazelle,La La Land,TRUE
2016,Best Director - Motion Picture,Barry Jenkins,Moonlight,FALSE
2016,Best Director - Motion Picture,Kenneth Lonergan,Manchester by the Sea,FALSE
2016,Best Director - Motion Picture,Tom Ford,Nocturnal Animals,FALSE
2016,Best Director - Motion Picture,Mel Gibson,Hacksaw Ridge,FALSE
2016,Best Motion Picture - Drama,Barry Jenkins,Moonlight,TRUE
2016,Best Motion Picture - Drama,David Mackenzie,Hell or High Water,FALSE
2016,Best Motion Picture - Drama,Garth Davis,Lion,FALSE
2016,Best Motion Picture - Drama,Kenneth Lonergan,Manchester by the Sea,FALSE
2016,Best Motion Picture - Drama,Mel Gibson,Hacksaw Ridge,FALSE
2016,Best Motion Picture - Musical or Comedy,Damien Chazelle,La La Land,TRUE
2016,Best Motion Picture - Musical or Comedy,Mike Mills,20th Century Women,FALSE
2016,Best Motion Picture - Musical or Comedy,Tim Miller,Deadpool,FALSE
2016,Best Motion Picture - Musical or Comedy,Stephen Frears,Florence Foster Jenkins,FALSE
2016,Best Motion Picture - Musical or Comedy,John Carney,Sing Street,FALSE
2016,Best Performance by an Actor in a Motion Picture - Drama,Casey Affleck,Manchester by the Sea,TRUE
2016,Best Performance by an Actor in a Motion Picture - Drama,Joel Edgerton,Loving,FALSE
2016,Best Performance by an Actor in a Motion Picture - Drama,Andrew Garfield,Hacksaw Ridge,FALSE
2016,Best Performance by an Actor in a Motion Picture - Drama,Viggo Mortensen,Captain Fantastic,FALSE
2016,Best Performance by an Actor in a Motion Picture - Drama,Denzel Washington,Fences,FALSE
2016,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Ryan Gosling,La La Land,TRUE
2016,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Colin Farrell,The Lobster,FALSE
2016,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Hugh Grant,Florence Foster Jenkins,FALSE
2016,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Jonah Hill,War Dogs,FALSE
2016,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Ryan Reynolds,Deadpool,FALSE
2016,Best Performance by an Actor in a Supporting Role in any Motion Picture,Aaron Taylor-Johnson,Nocturnal Animals,TRUE
2016,Best Performance by an Actor in a Supporting Role in any Motion Picture,Mahershala Ali,Moonlight,FALSE
2016,Best Performance by an Actor in a Supporting Role in any Motion Picture,Jeff Bridges,Hell or High Water,FALSE
2016,Best Performance by an Actor in a Supporting Role in any Motion Picture,Simon Helberg,Florence Foster Jenkins,FALSE
2016,Best Performance by an Actor in a Supporting Role in any Motion Picture,Dev Patel,Lion,FALSE
2016,Best Performance by an Actress in a Motion Picture - Drama,Isabelle Huppert,Elle,TRUE
2016,Best Performance by an Actress in a Motion Picture - Drama,Amy Adams,Arrival,FALSE
2016,Best Performance by an Actress in a Motion Picture - Drama,Jessica Chastain,Miss Sloane,FALSE
2016,Best Performance by an Actress in a Motion Picture - Drama,Ruth Negga,Loving,FALSE
2016,Best Performance by an Actress in a Motion Picture - Drama,Natalie Portman,Jackie,FALSE
2016,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Emma Stone,La La Land,TRUE
2016,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Annette Bening,20th Century Women,FALSE
2016,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Lily Collins,Rules Don't Apply,FALSE
2016,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Hailee Steinfeld,The Edge of Seventeen,FALSE
2016,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Meryl Streep,Florence Foster Jenkins,FALSE
2016,Best Performance by an Actress in a Supporting Role in any Motion Picture,Viola Davis,Fences,TRUE
2016,Best Performance by an Actress in a Supporting Role in any Motion Picture,Naomie Harris,Moonlight,FALSE
2016,Best Performance by an Actress in a Supporting Role in any Motion Picture,Nicole Kidman,Lion,FALSE
2016,Best Performance by an Actress in a Supporting Role in any Motion Picture,Octavia Spencer,Hidden Figures,FALSE
2016,Best Performance by an Actress in a Supporting Role in any Motion Picture,Michelle Williams,Manchester by the Sea,FALSE
2017,Best Director - Motion Picture,Guillermo del Toro,The Shape of Water,TRUE
2017,Best Director - Motion Picture,Ridley Scott,All The Money In The World,FALSE
2017,Best Director - Motion Picture,Steven Spielberg,The Post,FALSE
2017,Best Director - Motion Picture,Martin McDonagh,"Three Billboards Outside Ebbing, Missouri",FALSE
